productNum,productAcctNum,PortfolioNum,PortfolioName,PortfolioStatus,PortfolioType,exchIdList,stkTypeList,orderTypeList,openDate,optId,Flag,offerPortfolioNum,investType,portfolioExteriorId,memo,F_hedgeFlagList,ParaValue
206,251,274,B3产品,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
207,252,275,B4产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
208,253,276,C1产品,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
209,254,277,C2产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
210,255,278,C3产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
211,256,279,C4产品,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
212,257,280,D1产品,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
213,258,281,D2产品,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220811000000,99990,1,0,,,,SPEC,
214,259,282,0001,0,2,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220815000000,99990,1,0,,,,SPEC,
215,260,283,0002,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220815000000,99990,1,0,,,,SPEC,
216,261,284,0003,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220815000000,99990,1,0,,,,SPEC,
217,262,285,081500,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220815000000,99990,1,0,,,,SPEC,
218,263,286,081501,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220815000000,99990,1,0,,,,SPEC,
219,264,287,A08151美股,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220815000000,99990,1,0,,,,SPEC,
220,265,288,MI产品1号,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220815152626,99990,1,0,0,,,,
221,266,289,TH产品1号,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220815154244,99990,1,0,0,,,,
223,268,291,海通现货1,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220819000000,99990,1,0,,,,SPEC,
225,270,293,A,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220819000000,99990,1,0,,,,SPEC,
226,271,294,CREDIT531,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220820000000,99990,1,0,,,,SPEC,
227,272,295,CREDIT,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220820000000,99990,1,0,,,,SPEC,
228,273,296,zhengli,0,0,0^1^D^F^N^S^Z,,,20220822143926,99990,1,0,,,,,
229,274,297,中金现货测试,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220823000000,99990,1,0,,,,SPEC,
230,275,298,hl823,0,0,ALL,,,20220823000000,99990,1,0,,,,SPEC,
230,275,300,hl823,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220823000000,99990,0,0,0,,,SPEC,
231,277,301,wr交易测试产品01,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220824133800,99990,0,0,,,,SPEC,
232,278,302,0101,0,2,0^1^D^F^N^S^Z,,,20220824134347,gscfskk,0,0,,,,SPEC,
140,279,303,新资产单元,0,0,0^1^D^F^N^S^Z,,,20220824134723,gscfskk,0,0,,,,SPEC,
233,280,304,cs产品简称1,0,0,0^1^D^F^N^S^Z,,,20220824151531,99990,0,0,,,,SPEC,
231,277,305,02,0,0,0^1^D^F^N^S^Z,,,20220824154149,99990,0,0,,,,SPEC,
234,281,306,cs产品简称21,3,0,0^1^D^F^N^S^Z,,,20220824160210,99990,0,0,,,,SPEC,
235,282,307,cs产品简称211,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0,,20220824170323,99990,0,0,0,1,1,SPEC,"{""BOOK_CODE"":"""",""TraderID"":""1"",""PC_CODE"":""Trading""}"
235,283,308,2222,0,0,0^1^D^F^N^S^Z,,,20220824171546,99990,0,0,,,,SPEC,
235,282,309,222222,0,0,0,A0,,20220824171633,99990,0,0,0,2,2,SPEC,"{""BOOK_CODE"":"""",""TraderID"":""2"",""PC_CODE"":""Banking""}"
235,284,310,333333,0,0,0^1^D^F^N^S^Z,,,20220824171921,99990,0,0,,,,SPEC,
235,284,311,ASD这小词asd,0,0,0^1^D^F^N^S^Z,,,20220825134317,99990,0,0,,,,SPEC,
235,284,312,123123,0,0,0^1^D^F^N^S^Z,,,20220825134340,99990,0,0,,,,SPEC,
235,284,313,asd阿松大ASD,0,0,0^1^D^F^N^S^Z,,,20220825134356,99990,0,0,,,,SPEC,
235,283,314,qwe,0,0,0^1^D^F^N^S^Z,,,20220825134403,99990,0,0,,,,SPEC,
235,284,315,123123123,0,0,0^1^D^F^N^S^Z,,,20220825134721,99990,0,0,,12345678911234567892123456789312345678941234567895,,SPEC,"{""BOOK_CODE"":"""",""TraderID"":""123QWEasda's'da'd!@#!@#"",""PC_CODE"":""""}"
2,285,316,7777,0,0,0^1^D^F^N^S^Z,,,20220825153306,99990,0,0,,,,SPEC,
2,2,317,777,0,2,0^1^2^3^4^5^6^7^8^D^F^H^N^S^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220825153318,99990,0,0,0,,,SPEC,
2,286,318,77777777,0,0,0^1^D^F^N^S^Z,,,20220825153332,99990,0,0,,,,SPEC,
234,287,319,333333333,0,0,0^1^D^F^N^S^Z,,,20220825153415,99990,0,0,,,,SPEC,
234,288,320,333333,0,0,0^1^D^F^N^S^Z,,,20220825153422,99990,0,0,,,,SPEC,
234,288,321,33333333,0,0,0^1^D^F^N^S^Z,,,20220825153439,99990,0,0,,,,SPEC,
236,289,322,测试5q,3,0,0^1^D^F^N^S^Z,,,20220826140738,99990,0,0,,,,SPEC,
237,290,323,0062,3,0,0^1^D^F^N^S^Z,,,20220826140903,99990,0,0,,,,SPEC,
196,291,324,22222,0,0,0^1^D^F^N^S^Z,,,20220826181650,99990,0,0,,,,SPEC,
196,292,325,555,0,0,0^1^D^F^N^S^Z,,,20220826181721,99990,0,0,,,,SPEC,
196,293,326,444,0,0,0^1^D^F^N^S^Z,,,20220826181908,99990,0,0,,,,SPEC,
238,294,327,简称,0,0,0^1^D^F^N^S^Z,,,20220826183932,99990,0,0,,,,SPEC,
196,295,328,899,0,0,0^1^D^F^N^S^Z,,,20220826184932,99990,0,0,,,,SPEC,
239,297,330,KH4ZCDY,0,0,0^1,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220827000000,99990,1,0,,,,SPEC,
240,298,331,CP4ZCDY,0,0,0^1,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220827000000,99990,1,0,,,,SPEC,
241,299,332,SMZCDY2,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220827000000,99990,1,0,,,,SPEC,
242,300,333,现货交易-lhn,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829000000,99990,1,0,,,,SPEC,
243,301,334,分中心产品,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829000000,99990,1,0,,,,SPEC,
242,303,337,新增资产单元,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829000000,99990,1,0,,,,SPEC,
242,304,338,中后台新增,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829140756,99990,0,0,,,,SPEC,
245,305,339,wr交易测试产品03,0,0,0^1^D^F^N^S^Z,,,20220829141229,99990,0,0,,,,SPEC,
231,306,340,wr交易测试产品03,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829142326,99990,0,0,,,,SPEC,
242,307,341,可用计算（勿动）,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829144945,99990,0,0,,,,SPEC,
231,308,342,wr强制撤单1,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829145350,99990,0,0,,,,SPEC,
231,309,343,wr20交易1,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829151216,99990,0,0,,,,SPEC,
11,310,344,222,0,0,0^1^D^F^N^S^Z,,,20220829163141,99990,0,0,,,,SPEC,
231,311,345,内存刷新,0,0,0^1^D^F^N^S^Z,,,20220829172856,99990,0,0,,,,SPEC,
246,312,346,信用产品2,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,,20220829174408,99990,0,0,,,,SPEC,
247,313,347,zj产品资金调整,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829185644,99990,0,0,,,,SPEC,
247,313,348,zj投资组合,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0,,20220829185752,99990,0,0,0,,,SPEC,
246,314,349,信用1,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829190010,99990,0,0,,,,SPEC,
243,315,350,新增分中心,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829193759,99990,0,0,,,,SPEC,
247,316,351,zj资金测试,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829194018,99990,0,0,,,,SPEC,
248,317,352,zll股份调整（勿动）,0,2,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829202456,99990,0,0,,,,SPEC,
248,318,353,zll期货（勿动）,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220829203610,gscfskk,0,0,,,,SPEC,
239,296,354,SMKHTZ,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830000000,99990,0,0,0,,,SPEC,
240,319,355,ZCDYCP5,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830000000,99990,1,0,,,,SPEC,
136,320,356,001,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830000000,99990,1,0,,,,SPEC,
249,321,357,wr内存刷新验证,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830101035,99990,0,0,,,,SPEC,
250,322,358,1111,0,0,0^1^D^F^N^S^Z,,,20220830111725,99990,0,0,,,,SPEC,
251,323,359,中金财富测试简称,0,0,0^1^D^F^N^S^Z,,,20220830000000,99990,1,0,,,,SPEC,
2,324,360,test,0,0,0^1^D^F^N^S^Z,,,20220830000000,99990,1,0,,,,SPEC,
252,325,361,testproduct,0,0,0^1^D^F^N^S^Z,,,20220830000000,99990,1,0,,,,SPEC,
253,326,362,830交易,0,2,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830150104,88wl,0,0,,,,SPEC,
254,327,363,资金调整,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830152252,99990,0,0,,,,SPEC,
255,328,364,内存测试,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830154100,99990,0,0,,,,SPEC,
247,329,365,Bt资金tesing,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830160254,99990,0,0,,,,SPEC,
256,330,366,华泰联盟,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830161216,99990,0,0,,,,SPEC,
248,331,367,zll期权资产单元,0,0,0^1^2^3^4^5^6^7^D^F^S^X^Y^Z^N^H^V^Q^8^U,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220830192544,99990,0,0,,,,SPEC,
257,332,368,资金股份调整,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220831000000,99990,1,0,,,,SPEC,
258,333,369,test-1,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,,20220831000000,99990,1,0,,,,SPEC,
259,334,370,test-2,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831105722,99990,0,0,,,,SPEC,
260,335,371,资产推内存,0,0,0^1^D^F^N^S^Z,,,20220831000000,99990,1,0,,,,SPEC,
261,336,372,资产推内存1,0,0,0^1^D^F^N^S^Z,,,20220831111742,99990,0,0,,,,SPEC,
262,337,373,CPSQ1,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831000000,99990,1,0,,,,SPEC,
262,338,374,CPSQ2,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831000000,99990,1,0,,,,SPEC,
262,338,375,CPSQ3,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831000000,99990,0,0,0,,,SPEC,
263,339,376,CPSQ2,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831000000,99990,1,0,,,,SPEC,
264,340,377,CS1111010101,0,0,0,ALL,,20220831112941,99990,0,0,,,,SPEC,
265,341,378,资产推内存2,0,0,0^1^D^F^N^S^Z,,,20220831113509,99990,0,0,,,,SPEC,
266,342,379,资产推送3,0,0,0^1^D^F^N^S^Z,,,20220831000000,99990,1,0,,,,SPEC,
267,343,380,资产推送4,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831000000,99990,1,0,,,,SPEC,
268,344,381,3131313,0,0,0^1^D^F^N^S^Z,,,20220831000000,99990,1,0,,,,SPEC,
269,345,382,hg2llx,0,2,0^1^D^F^N^S^Z,,,20220831130614,hg2llx,0,0,,,,SPEC,
270,346,383,CS2222010101,0,0,0^1^D^F^N^S^Z,ALL,,20220831140438,99990,0,0,,,,SPEC,
271,347,384,zssh02,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831000000,99990,1,0,,,,SPEC,
272,348,385,zssz02,0,0,0^1^2^3^4^5^6^7^8^D^F^G^H^M^N^Q^S^T^U^V^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831000000,99990,1,0,,,,SPEC,
273,349,386,20220831产品,0,0,0^1^D^F^N^S^Z,,,20220831145730,99990,0,0,,,,SPEC,
248,350,387,2323,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831145815,99990,0,0,,,,SPEC,
274,351,388,test-内存,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831154620,99990,0,0,,,,SPEC,
275,352,389,ceshiceshi,0,0,0^1^D^F^N^S^Z,,,20220831000000,99990,1,0,,,,SPEC,
276,353,390,推内存,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831160224,99990,0,0,,,,SPEC,
248,354,391,信用资产单元,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831191141,99990,0,0,,,,SPEC,
248,355,392,zll现货资产单元,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831191939,99990,0,0,,,,SPEC,
248,356,393,zll期货资产单元2,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831192550,99990,0,0,,,,SPEC,
248,357,394,zll个股期权2,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831193021,99990,0,0,,,,SPEC,
248,358,395,zll信用账户2,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831193527,99990,0,0,,,,SPEC,
248,359,396,zll现货资产单元3,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220831194353,99990,0,0,,,,SPEC,
141,360,397,zz,0,0,0^1^D^F^N^S^Z,,,20220901110428,gscfskk,0,0,,,,SPEC,
277,361,398,资产单元刷新,0,0,0^1^D^F^N^S^Z,,,20220901111538,99990,0,0,,,,SPEC,
278,362,399,TEST-刷新,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220901111717,99990,0,0,,,,SPEC,
279,363,400,中金财富,0,0,0^1^2^3^4^5^6^7^8^B^D^F^G^H^M^N^Q^S^T^U^V^W^X^Y^Z,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,,20220901000000,99990,1,0,,,,SPEC,
2,364,401,111,0,0,0^1^D^F^N^S^Z,,,20220901133253,99990,0,0,,,,SPEC,
280,365,402,复现内存推送,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220901134024,99990,0,0,,,,SPEC,
281,366,403,91wlCTS,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220901141707,99990,0,0,,,,SPEC,
282,367,404,新test,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220901163537,99990,0,0,,,,SPEC,
283,368,405,重新,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220901165237,99990,0,0,,,,SPEC,
283,369,406,新增,0,0,0^1^D^F^N^S^Z,,,20220901165955,99990,0,0,,,,SPEC,
284,370,407,A3000010101,0,0,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,ALL,,20220901170524,99990,0,0,,,,SPEC,
283,371,408,新增2,0,0,0^1^D^F^N^S^Z,,,20220901170720,99990,0,0,,,,SPEC,
283,372,409,44433,0,0,0^1^D^F^N^S^Z,,,20220901171343,99990,0,0,,,,SPEC,
283,373,410,9999,0,0,0^1^D^F^N^S^Z,,,20220901171507,99990,0,0,,,,SPEC,
285,374,411,刷新-test,0,0,0^1^D^F^N^S^Z,,,20220901171800,99990,0,0,,,,SPEC,
283,375,412,283,0,0,0^1^D^F^N^S^Z,,,20220901172542,99990,0,0,,,,SPEC,
283,376,413,1256,0,0,0^1^D^F^N^S^Z,,,20220901172928,99990,0,0,,,,SPEC,
286,377,414,刷新-test22,0,0,0^1^D^F^N^S^Z,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,,20220901191812,99990,0,0,,,,SPEC,
287,378,415,815产品,0,0,0^1^D^F^N^S^Z,,,20220901203726,99990,0,0,,,,SPEC,
