exchId,regId,offerRegId,regName,currencyId,regType,deskId,F_hedgeFlagList,regStatus,exchProperty,memo,openDate,optId,acctid,thirdSystemId,fixFlag,regPermitList,grantStkTypeList,custodianInstitution
1,88888888,88888888,QAAA,RMB,0,,SPEC,0,0,,20220808000000,99990,202208041504,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,89544663,89544663,QAXC,RMB,0,,SPEC,0,0,,20220808000000,99990,202208041508,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,20000000,20000000,LIN1,RMB,0,,SPEC,0,0,,20220808000000,99990,202208081526,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,66666666,66666666,LIN2,RMB,0,,SPEC,0,0,,20220808000000,99990,202208081532,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,99999999,99999999,LIN0,RMB,0,,SPEC,0,0,,20220808000000,99990,20220808215219,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,110,110,沪A股东,RMB,0,123,SPEC,0,0,,20220810000000,99990,20220810,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,112,112,深A股东,RMB,0,333,SPEC,0,0,,20220810000000,99990,20220810,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,119,119,沪A,RMB,0,,SPEC,0,0,,20220810000000,99990,20220811,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,113,113,深A,RMB,0,,SPEC,0,0,,20220810000000,99990,20220811,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,150,150,沪A,RMB,0,,SPEC,0,0,,20220810000000,99990,20220812,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,117,117,深A,RMB,0,,SPEC,0,0,,20220810000000,99990,20220812,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,2022082501,2022082501,cs,RMB,0,,SPEC,0,0,,20220825135412,99990,20220825001,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,2022082502,2022082502,cs,RMB,0,,SPEC,0,0,,20220825135412,99990,20220825001,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,B20220830,B20220830,沪A,RMB,0,,SPEC,0,0,,20220829000000,99990,20220830,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220830,D20220830,深A,RMB,0,,SPEC,0,0,,20220829000000,99990,20220830,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,SH123,SH123,SH123,RMB,0,,SPEC,0,0,,20220829202558,99990,2022083001,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJ123,ZJ123,ZJ123,RMB,0,,SPEC,0,1,,20220829203511,99990,2022083002,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJ456,ZJ456,ZJ456,RMB,0,,HEDGE,0,1,,20220830173009,gscfskk,2022083002,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
S,SG444,333,333,RMB,0,,SPEC,0,1,,20220903155347,99990,2022083002,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,B20220831,B20220831,沪A,RMB,0,,SPEC,0,0,,20220829000000,99990,20220831,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220831,D20220831,深A,RMB,0,,SPEC,0,0,,20220829000000,99990,20220831,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,B20220832,B20220832,沪A,RMB,0,,SPEC,0,0,,20220829000000,99990,20220832,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220832,D20220832,深A,RMB,0,,SPEC,0,0,,20220829000000,99990,20220832,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,B20220833,B20220833,沪A,RMB,0,,SPEC,0,0,,20220829140943,99990,20220833,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220833,D20220833,深A,RMB,0,,SPEC,0,0,,20220829140943,99990,20220833,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,B20220834,B20220834,沪A,RMB,0,,SPEC,0,0,,20220829144915,99990,20220834,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220834,D20220834,深A,RMB,0,,SPEC,0,0,,20220829144915,99990,20220834,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,B20220836,B20220836,沪A,RMB,0,,SPEC,0,0,,20220829174751,99990,20220836,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220836,D20220836,深A,RMB,0,,SPEC,0,0,,20220829174751,99990,20220836,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,B20220837,B20220837,沪A,RMB,0,,SPEC,0,0,,20220829185946,99990,20220837,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220837,D20220837,深A,RMB,0,,SPEC,0,0,,20220829190116,99990,20220837,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,B20220838,B20220838,沪A,RMB,0,,SPEC,0,0,,20220829192731,99990,20220838,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220838,D20220838,深A,RMB,0,,SPEC,0,0,,20220829192731,99990,20220838,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,B20220840,B20220840,B20220840,RMB,0,,SPEC,0,0,,20220830152418,99990,20220840,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220840,D20220840,D20220840,RMB,0,,SPEC,0,0,,20220830152418,99990,20220840,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,B20220841,B20220841,B20220841,RMB,0,,SPEC,0,0,,20220830154223,99990,20220841,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,D20220841,D20220841,D20220841,RMB,0,,SPEC,0,0,,20220830154223,99990,20220841,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,b20220901,20220901,20220901,RMB,0,,SPEC,0,0,,20220901111817,99990,20220901,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,
1,d20220901,20220901,20220901,RMB,0,,SPEC,0,0,,20220901111817,99990,20220901,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,
0,b20220902,20220902,20220902,RMB,0,,SPEC,0,0,,20220901134103,99990,20220902,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,SHQH1001,SHQH1001,SHQH1001,RMB,0,,SPEC,0,0,,20220908000000,99990,202209061001,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,SZQH1002,SZQH1002,SZQH1002,RMB,0,,SPEC,0,0,,20220908000000,99990,202209061001,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,0907,0907,bond,RMB,0,,SPEC,0,0,,20220907000000,99990,20220907,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,0907,0907,bond,RMB,0,,SPEC,0,0,,20220907000000,99990,20220907,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,A10001,A10001,SHGD,RMB,0,,SPEC,0,0,,20220908000000,99990,2022090810001,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,A10002,A10002,SZGD,RMB,0,,SPEC,0,0,,20220908000000,99990,2022090810001,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,20220915,20220915,20220915,RMB,0,,SPEC,0,0,,20220915140540,99990,20220915,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,20220926,20220926,沪市股东,RMB,0,,SPEC,0,0,,20220926152734,99990,20220926,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,0A20220948,0A20220948,0A20220948,RMB,0,,SPEC,0,0,,20220902094859,99990,20220948,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0,
1,1A20220948,1A20220948,1A20220948,RMB,0,,SPEC,0,0,,20220902112817,99990,20220948,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,20220102123,20220102123,23,RMB,0,15810,SPEC,0,0,,20220909000000,99990,20221011,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
F,20221025,20221025,20221025,RMB,0,,SPEC,0,1,,20220903184156,99990,20221025,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,
F,20221227,20221227,20221227,RMB,0,,SPEC,0,1,,20220903190648,99990,20221228,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,
0,20221703,20221703,20221703,RMB,0,,SPEC,0,0,,20220901170524,99990,20221703,2301,0.0,,ALL,
0,0A20221903,0A20221903,0A20221903,RMB,0,,SPEC,0,0,,20220902190446,99990,20221903,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,1A20221903,1A20221903,1A20221903,RMB,0,,SPEC,0,0,,20220902190446,99990,20221903,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,0A20222022,0A20222022,0A20222022,RMB,0,,SPEC,0,0,,20220902194412,99990,20222022,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,
0,123456,123456,123456,RMB,0,,SPEC,0,0,,20220831140439,99990,2222,2301,0.0,,ALL,
0,2333,333,333,RMB,0,,SPEC,0,0,,20220902204352,99990,2222111111,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,222,22,2333,RMB,0,,SPEC,0,0,,20220902204352,99990,2222111111,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,33333,33333,33333,RMB,0,,SPEC,0,0,,20220928185850,A009,223,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,
0,55666,655555,44444,RMB,0,,SPEC,0,0,,20220902193638,99990,23444,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,65666,65666,test-2,RMB,0,,SPEC,0,0,,20220831105820,99990,252525,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,
1,58999,58999,test-2,RMB,0,,SPEC,0,0,,20220831105820,99990,252525,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,
0,443,443,444,RMB,0,,SPEC,0,0,,20220901165316,99990,2544,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,22333,22333,22222,RMB,0,,SPEC,0,0,,20220902000000,99990,2566333,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,2222,336666,256666,RMB,0,,SPEC,0,0,,20220902164241,99990,25666,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,26,26,26,RMB,0,,SPEC,0,0,,20220903155532,99990,26,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,
0,36555,256666,哈哈,RMB,0,,SPEC,0,0,,20220902163254,99990,26333,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,255555,366666,哈哈1,RMB,0,,SPEC,0,0,,20220902163254,99990,26333,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,267,267,267,RMB,0,,SPEC,0,0,,20220831114510,99990,267,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,
0,276,276,276,RMB,0,,SPEC,0,0,,20220831160322,99990,276,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,
1,276,276,276,RMB,0,,SPEC,0,0,,20220831160322,99990,276,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2,
0,5522,25555,36666,RMB,0,,SPEC,0,0,,20220902101741,99990,298,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,THSH01,THSH01,THSH01,RMB,0,,SPEC,0,0,,20220815155709,99990,30012345,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,THSZ01,THSZ01,THSZ01,RMB,0,,SPEC,0,0,,20220815155709,99990,30012345,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,300123461,300123461,TH沪A,RMB,0,,SPEC,0,0,,20220915223123,99990,30012346,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
1,300123462,300123462,TH深A,RMB,0,,SPEC,0,0,,20220915223123,99990,30012346,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
0,321,321,321,RMB,0,,SPEC,0,0,,20220903173823,99990,321,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,
0,89465236,89465236,89465236,RMB,0,,SPEC,0,0,,20220903002832,99990,328778323,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1,
0,33000101,330001011,33沪A股东,RMB,0,,SPEC,0,0,,20220902151437,99990,330001,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,33000102,330001022,33深A股东,RMB,0,,SPEC,0,0,,20220902151437,99990,330001,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,3309020101,09020101,33沪A股东,RMB,0,,SPEC,0,0,,20220902151307,99990,33090201,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,3309020102,09020102,33深A股东,RMB,0,,SPEC,0,0,,20220902151307,99990,33090201,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,3320220101,20220101,33沪A股东,RMB,0,,SPEC,0,0,,20220902141917,99990,33202201,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
1,3320220102,20220102,33深A股东,RMB,0,,SPEC,0,0,,20220902141917,99990,33202201,2301,2.0,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk080,ZJk080,股东名称080,RMB,0,,SPEC,0,1,,20220920134149,99990,333080,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk1080,ZJk1080,股东名称1080,RMB,0,,HEDGE,0,1,,20220920134149,99990,333080,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk2080,ZJk2080,股东名称2080,RMB,0,,ARB,0,1,,20220920134149,99990,333080,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk121,ZJk121,股东名称121,RMB,0,,HEDGE,0,1,,20220914154728,99990,33321,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk21,ZJk21,股东名称21,RMB,0,,SPEC,0,1,,20220914154728,99990,33321,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk221,ZJk221,股东名称221,RMB,0,,ARB,0,1,,20220914154728,99990,33321,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk1239,ZJk1239,股东名称1239,RMB,0,,HEDGE,0,1,,20221011110543,99990,333239,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk2239,ZJk2239,股东名称2239,RMB,0,,ARB,0,1,,20221011110543,99990,333239,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk239,ZJk239,股东名称239,RMB,0,,SPEC,0,1,,20221011110543,99990,333239,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk1262,ZJk1262,股东名称1262,RMB,0,,HEDGE,0,1,,20221011111953,99990,333262,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk2262,ZJk2262,股东名称2262,RMB,0,,ARB,0,1,,20221011111953,99990,333262,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk262,ZJk262,股东名称262,RMB,0,,SPEC,0,1,,20221011111953,99990,333262,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk1296,ZJk1296,股东名称1296,RMB,0,,HEDGE,0,1,,20220920100209,99990,333296,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk2296,ZJk2296,股东名称2296,RMB,0,,ARB,0,1,,20220920100209,99990,333296,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk296,ZJk296,股东名称296,RMB,0,,SPEC,0,1,,20220920100209,99990,333296,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk1314,ZJk1314,股东名称1314,RMB,0,,HEDGE,0,1,,20220919133352,99990,333314,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk2314,ZJk2314,股东名称2314,RMB,0,,ARB,0,1,,20220919133352,99990,333314,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk314,ZJk314,股东名称314,RMB,0,,SPEC,0,1,,20220919133352,99990,333314,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
0,33333,33333,33333,RMB,0,,SPEC,0,0,,20220903172733,99990,33333,2301,0.0,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2,
F,ZJk1348,ZJk1348,股东名称1348,RMB,0,,HEDGE,0,1,,20220920140356,99990,333348,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk2348,ZJk2348,股东名称2348,RMB,0,,ARB,0,1,,20220920140356,99990,333348,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk348,ZJk348,股东名称348,RMB,0,,SPEC,0,1,,20220920140356,99990,333348,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk1397,ZJk1397,股东名称1397,RMB,0,,HEDGE,0,1,,20221011130625,99990,333397,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk2397,ZJk2397,股东名称2397,RMB,0,,ARB,0,1,,20221011130625,99990,333397,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk397,ZJk397,股东名称397,RMB,0,,SPEC,0,1,,20221011130625,99990,333397,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk1471,ZJk1471,股东名称1471,RMB,0,,HEDGE,0,1,,20221011102046,99990,333471,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk2471,ZJk2471,股东名称2471,RMB,0,,ARB,0,1,,20221011102046,99990,333471,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk471,ZJk471,股东名称471,RMB,0,,SPEC,0,1,,20221011102046,99990,333471,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk1493,ZJk1493,股东名称1493,RMB,0,,HEDGE,0,1,,20221011105916,99990,333493,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk2493,ZJk2493,股东名称2493,RMB,0,,ARB,0,1,,20221011105916,99990,333493,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk493,ZJk493,股东名称493,RMB,0,,SPEC,0,1,,20221011105916,99990,333493,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
F,ZJk1497,ZJk1497,股东名称1497,RMB,0,,HEDGE,0,1,,20221011110836,99990,333497,2301,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2,
