instituTionId,inStituTionName,contactor,telephone,email,address,postCode,memo,openDate,optId,predix,IsMac,OPTIDCount,Status,StkTypeList,IsAuto,ProdAcctTypeList,isSupportALGO,isSupportInterALGO,isDSAOrderFlag,isWorkOrderFlag
B机构,B机构,,,,,,,20220419180625.0,99990,SEBB,N,9999,0,,N,S^F,Y,Y,N,N
COLO,COLO123,,,,,,,20220929143403.0,99990,COLO,N,9999,0,,N,S^F^C,Y,Y,N,N
CPSQ000,产品授权测试,,,,,,,20220831112003.0,99990,CPSQ,N,9999,0,,N,S^F,Y,Y,N,N
CS,测试机构全称,,,,,,,20220824151201.0,99990,CS,N,9999,0,,N,0^1^2^3,N,N,N,N
CS2,cs2,,,,,,,20220824162216.0,99990,cs2,N,9999,0,,N,0^1^2^3,N,N,N,N
Csbl,Csbl,,,,,,,20220718145611.0,99990,Csbl,N,9999,0,,N,0^1^2^3,N,N,N,N
C机构,C机构,,,,,,,20220419180703.0,99990,SECC,N,9999,0,,N,S^F,Y,Y,N,N
DEMO,DEMO,,,,,,,20220430111230.0,99990,DEMO,N,9999,0,,N,S^F,Y,Y,N,N
DSSA,DSSAA,,,,,,,20220815145414.0,99990,DSSA,N,9999,0,,N,S^F,Y,Y,N,N
DSSB,DSSBB,,,,,,,20220815145449.0,99990,DSSB,N,9999,0,,N,S^F,Y,Y,N,N
DSSC,DSSTEST,,,,,,,20220418181403.0,99990,DSSC,N,9999,0,,N,S^F,Y,Y,N,N
DSST,DSSTEST123,,,,,,,20220526163102.0,99990,DSST,N,9999,0,,N,S^F,Y,Y,N,N
DZCS,DZCS,,,,,,,20220128180840.0,99990,DZCS,N,9999,0,,N,S^F,Y,Y,N,N
FAST,极速四代直报,,,,,,,20220927152206.0,99990,FAST,N,9999,0,,N,S^F^C,Y,Y,N,N
FIXAC,FIXAC跨境测试,,,,,,,20220629173655.0,99990,FIXA,N,9999,0,,N,S^F,Y,Y,N,N
fjx,fjx测试,,,,,,,20220721101129.0,99990,fjxt,N,9999,0,,N,S^F,Y,Y,N,N
FQAA,FQAA,,,,,,,20220913140412.0,99990,FQAA,N,9999,0,,N,S^F,Y,Y,N,N
FUT,FUT,,,,,,,20220127170222.0,99990,FUTU,N,9999,0,,N,S^F,Y,Y,N,N
G33,33机构,,,,,,,20220902141518.0,99990,33,N,9999,0,,N,0^1^2^3,N,N,N,N
GGTCS,GGTCS123,,,,,,,20220906142443.0,99990,GGTT,N,9999,0,,N,S^F,Y,Y,N,N
GWHT,GWHT,,,,,,,20220802133051.0,99990,HTCS,N,9999,0,,N,S^F,Y,Y,N,N
haha,haha000,,,,,,,20220607101631.0,99990,haha,N,9999,0,,N,S^F,Y,Y,N,N
hl_JiSu,hl_JiSu,,,,,,,20220919175422.0,99990,hejs,N,9999,0,,N,S^F^C,Y,Y,N,N
HSCS,HSCS,,,,,,,20220127171052.0,99990,HSCS,N,9999,0,,N,S,Y,Y,N,N
HTCSZQ01,HTCSZQ01,,,,,,,20220927155207.0,99990,kkll,N,9999,0,,N,0^1^2^3,N,N,N,N
HTGW,海通测试,,,,,,,20220906095223.0,99990,HTGW,N,9999,0,,N,0^1^2^3,N,N,N,N
HTHI,HTHI,,,,,,,20220731174021.0,99990,HTHI,N,9999,0,,N,S^F,Y,Y,N,N
HTHT,HTHT,,,,,,,20220731161945.0,IMShisdata,HTHT,N,9999,0,,N,0^1^2^3,N,N,N,N
HTPB,海通国际,,,,,,,20220827194524.0,99990,HTPB,N,9999,0,,N,0^1^2^3,N,N,N,N
HUATC,华泰两融-1,,,,,,,20220921152715.0,99990,HUTC,N,9999,0,,N,S^F^C,Y,Y,N,N
INTL,INTL,,,,,,,20220808142943.0,99990,INTL,N,1,0,,N,S^F,Y,Y,N,N
IN_1,JG,,,,,,,20220419151433.0,99990,ZXQA,N,9999,0,,N,S^F,Y,Y,N,N
IN_10,sbl产品,,,,,,,20220914113142.0,IMShisdata,chan,N,9999,0,,N,0^1^2^3,N,N,N,N
IN_11,sbl产品2,,,,,,,20220905152652.0,99990,pian,N,9999,0,,N,S^F,Y,Y,N,N
IN_12,sbl产品3,,,,,,,20220905152814.0,99990,choo,N,9999,0,,N,S^F,Y,Y,N,N
IN_2,JG,,,,,,,20220420110235.0,99990,ZXQB,N,9999,0,,N,S^F,Y,Y,N,N
IN_3,JG,,,,,,,20220420111132.0,99990,ZXQC,N,9999,0,,N,S^F,Y,Y,N,N
IN_4,qqq,,,,,,,20220809144445.0,99990,qqqq,N,9999,0,,N,S^F,Y,Y,N,N
IN_5,sbl开发2,,,,,,,20220905141307.0,99990,sbla,N,9999,0,,N,S^F,Y,Y,N,N
IN_6,sbl开发3,,,,,,,20220905141557.0,99990,sblf,N,9999,0,,N,S^F,Y,Y,N,N
IN_7,sbl开发二01,,,,,,,20220905150637.0,99990,libo,N,9999,0,,N,S^F,Y,Y,N,N
IN_8,sbl开发二02,,,,,,,20220905150748.0,99990,looo,N,9999,0,,N,S^F,Y,Y,N,N
IN_9,sbl开发二03,,,,,,,20220905150854.0,99990,booo,N,9999,0,,N,S^F,Y,Y,N,N
IUL,IUL,,,,,,,20220808145047.0,99990,IULG,N,9999,0,,N,S^F,Y,Y,N,N
JGJG,JGJG1,,,,,,,20220427104015.0,99990,JGJG,N,9999,0,,N,S^F,Y,Y,N,N
JGJG2,JGJG2,,,,,,,20220427104415.0,99990,FKJB,N,9999,0,,N,S^F,Y,Y,N,N
JGJG3,JGJG3,,,,,,,20220427104450.0,99990,FKJC,N,9999,0,,N,S^F,Y,Y,N,N
JIAA,JIAA,,,,,,,20220808162656.0,IMShisdata,JIAA,N,3,0,,N,0^1^2^3,N,N,N,N
JIBB,JIBB,,,,,,,20220808162656.0,IMShisdata,JIBB,N,9999,0,,N,0^1^2^3,N,N,N,N
JICC,JICC,,,,,,,20220808162656.0,IMShisdata,JICC,N,9999,0,,N,0^1^2^3,N,N,N,N
JS40,极速4.0SWAP,,,,,,,20220926221710.0,99990,JSSD,N,9999,0,,N,S^F^C,Y,Y,N,N
KFCS,KFCS,,,,,,,20220210131115.0,99990,KFCS,N,9999,0,,N,S^F,Y,Y,N,N
kimitest,kimitest,,,,,,,20220922152720.0,99990,kimi,N,9999,0,,N,S^F^C,Y,Y,N,N
KJGG,KJGG,,,,,,,20220624193932.0,99990,KJGG,N,9999,0,,N,S^F,Y,Y,N,N
KJHS,KJHS,,,,,,,20220624194320.0,99990,KJHS,N,9999,0,,N,S^F,Y,Y,N,N
KJMG,KJMG,,,,,,,20220624192635.0,99990,KJMG,N,9999,0,,N,S^F,Y,Y,N,N
KJRQ,KJRQ,,,,,,,20220706175155.0,99990,KJRQ,N,9999,0,,N,S^F,Y,Y,N,N
LLAA,LLAA,,,,,,,20220913130913.0,99990,LLAA,N,9999,0,,N,S^F,Y,Y,N,N
LLAB,LLAB,,,,,,,20220913135753.0,99990,LLAB,N,9999,0,,N,S^F,Y,Y,N,N
LLBB,LLBB,,,,,,,20220913134529.0,99990,LLBB,N,9999,0,,N,S^F,Y,Y,N,N
LWH,LWH,,,,,,,20220718143825.0,99990,LWH,N,9999,0,,N,0^1^2^3,N,N,N,N
MI,MI中间商全称,,,,,,,20220815152428.0,99990,MI,N,9999,0,,N,0^1^2^3,N,N,N,N
NACS,不同3pABC-A机构,,,,,,,20220524133128.0,99990,NACS,N,9999,0,,N,S^F,Y,Y,N,N
NAJG,不同3pAB-A机构,,,,,,,20220524120551.0,99990,NAJG,N,9999,0,,N,S^F,Y,Y,N,N
NAN,交易test,,,,,,,20220914113142.0,IMShisdata,NANA,N,9999,0,,N,0^1^2^3,N,N,N,N
NBCS,不同3pABC-B机构,,,,,,,20220524133208.0,99990,NBCS,N,9999,0,,N,S^F,Y,Y,N,N
NBJG,不同3pAB-B机构,,,,,,,20220524120700.0,99990,NBJG,N,9999,0,,N,S^F,Y,Y,N,N
NCCS,不同3pABC-C机构,,,,,,,20220524133302.0,99990,NCCS,N,9999,0,,N,S^F,Y,Y,N,N
OTCD,OTCD,,,,,,,20220211180407.0,99990,OTCD,N,9999,0,,N,S^F,Y,Y,N,N
otcdylcs,otcd压力测试,,,,,,,20221013104853.0,99990,otyl,N,9999,0,,N,S^F^C,Y,Y,N,N
PBY,PBY,,,,,,,20220928155544.0,99990,PBYA,N,9999,0,,N,S^F^C,Y,Y,N,N
PBYB,PBYB,,,,,,,20220928162304.0,99990,PBYB,N,9999,0,,N,S^F^C,Y,Y,N,N
PBYC,PBYC,,,,,,,20220929142723.0,99990,PBYC,N,9999,0,,N,S^F^C,Y,Y,N,N
POC_JG,poc测试机构,,,,,,,20220210155506.0,99990,ychf,N,9999,0,,N,S^F,Y,Y,N,N
QAX,QAX,,,,,,,20220808145323.0,99990,QAXA,N,9999,0,,N,S^F,Y,Y,N,N
QH,QH,,,,,,,20220215102528.0,99990,QHQH,N,9999,0,,N,S^F,Y,Y,N,N
QQZQ,QQZQ,,,,,,,20220210143003.0,99990,QQZQ,N,9999,0,,N,S^F,Y,Y,N,N
QS001,清算测试账号,,,,,,,20220624133557.0,99990,QSCS,N,9999,0,,N,S^F,Y,Y,N,N
QSCA,QSCA,,,,,,,20220906110108.0,99990,QSCA,N,9999,0,,N,S^F,Y,Y,N,N
SACS,同3pABC-A机构,,,,,,,20220524113126.0,99990,SACS,N,9999,0,,N,S^F,Y,Y,N,N
SAJG,同3pAB-A机构,,,,,,,20220524110657.0,99990,SAJG,N,9999,0,,N,S^F,Y,Y,N,N
SBCS,同3pABC-B机构,,,,,,,20220524113306.0,99990,SBCS,N,9999,0,,N,S^F,Y,Y,N,N
SBJG,同3pAB-B机构,,,,,,,20220524110825.0,99990,SBJG,N,9999,0,,N,S^F,Y,Y,N,N
SBL20,SBL2.0,,,,,,,20220718102543.0,99990,RRFA,N,9999,0,,N,S^F,Y,Y,N,N
sbl开发,sbl开发1,,,,,,,20220905141813.0,99990,sblk,N,9999,0,,N,S^F,Y,Y,N,N
SCCS,同3pABC-C机构,,,,,,,20220524113358.0,99990,SCCS,N,9999,0,,N,S^F,Y,Y,N,N
sd,sd,,,,,,,20220420111016.0,99990,sdsd,N,9999,0,,N,S^F,Y,Y,N,N
SEA,SE-A机构,,,,,,,20220811151825.0,99990,SEAC,N,9999,0,,N,S^F,Y,Y,N,N
SEB,SE-B机构,,,,,,,20220811152014.0,99990,SEBC,N,9999,0,,N,S^F,Y,Y,N,N
SEC,SE-C机构,,,,,,,20220811152207.0,99990,SECD,N,9999,0,,N,S^F,Y,Y,N,N
SED,SE-D机构,,,,,,,20220811152256.0,99990,SEDC,N,9999,0,,N,S^F,Y,Y,N,N
SMJG,私募机构2,,,,,,,20220827194715.0,99990,SMJG,N,9999,0,,N,0^1^2^3,N,N,N,N
SMKH,私募客户机构,,,,,,,20220827194357.0,99990,SMKH,N,9999,0,,N,0^1^2^3,N,N,N,N
TEST,TEST,,,,,,,20220628152823.0,99990,TEST,N,9999,0,,N,S^F,Y,Y,N,N
test01,815测试,,,,,,,20220919154229.0,IMShisdata,syht,N,9999,0,,N,0^1^2^3,N,N,N,N
test02,815测试2,,,,,,,20220815110241.0,99990,shht,N,9999,0,,N,S^F,Y,Y,N,N
test03,815测试3,,,,,,,20220815110717.0,99990,syhh,N,9999,0,,N,S^F,Y,Y,N,N
test123455555,test123455555,,,,,,,20220927134046.0,99990,test1,N,9999,0,,N,0^1^2^3,N,N,N,N
TH,TH第三方的全称,,,,,,,20220815154046.0,99990,TH,N,9999,0,,N,0^1^2^3,N,N,N,N
times,times机构全称,,,,,,,20220919142910.0,99990,zftimes,N,9999,0,,N,0^1^2^3,N,N,N,N
TOA,TOA,,,,,,,20220801151417.0,99990,IMS,N,9999,0,,N,S^F,Y,Y,N,N
TOB,TOB,,,,,,,20220812104515.0,IMShisdata,TOBB,N,9999,0,,N,0^1^2^3,N,N,N,N
TOC,TOC,,,,,,,20220419150012.0,99990,TOCC,N,9999,0,,N,S^F,Y,Y,N,N
TOCX,TOCX,,,,,,,20220426130738.0,99990,TOCX,N,9999,0,,N,S^F,Y,Y,N,N
TODD,TODD,,,,,,,20220729175307.0,99990,TODD,N,9999,0,,N,0^1^2^3,N,N,N,N
TOOA,SBL2.0,,,,,,,20220811193443.0,IMShisdata,TOOA,N,9999,0,,N,0^1^2^3,N,N,N,N
TOOB,TOOB,,,,,,,20220718143238.0,99990,TOOB,N,9999,0,,N,0^1^2^3,N,N,N,N
TOOC,TOOC,,,,,,,20220718143415.0,99990,TOOC,N,9999,0,,N,0^1^2^3,N,N,N,N
TOOD,TOOD,,,,,,,20220718143722.0,99990,TOOD,N,9999,0,,N,0^1^2^3,N,N,N,N
VS_CTS,Roonet柜台,,,,,,,20220428165501.0,99990,pvrt,N,9999,0,,N,S^F,Y,Y,N,N
wr001,同步测试机构,,,,,,,20220720141032.0,99990,wang,N,9999,0,,N,S^F,Y,Y,N,N
WWZQ,WWZQ,,,,,,,20220511153637.0,99990,WWZQ,N,9999,0,,N,S^F,Y,Y,N,N
XMZIYING,小明自营,,,,,,,20220927134149.0,99990,xm,N,9999,0,,N,0^1^2^3,N,N,N,N
xx,xxtest,,,,,,,20220422173051.0,99990,xxxx,N,9999,0,,N,S^F,Y,Y,N,N
ylcs01,压力测试01,,,,,,,20220420111024.0,99990,ylcs,N,9999,0,,N,S^F,Y,Y,N,N
ytre1234,ytre1234,,,,,,,20220927135300.0,99990,iuyt,N,9999,0,,N,S^F^C,Y,Y,N,N
yyj000,yyj,,,,,,,20220719131748.0,99990,yyjc,N,9999,0,,N,S^F,Y,Y,N,N
YYYY,YYYYY,,,,,,,20220608101940.0,99990,YYYY,N,9999,0,,N,S^F,Y,Y,N,N
ZD,ZD小私募的全称,,,,,,,20220812104707.0,IMShisdata,ZD,N,9999,0,,N,0^1^2^3,N,N,N,N
ZDHC,自动化测试,,,,,,,20220215195223.0,99990,zdhc,N,9999,0,,N,S^F,Y,Y,N,N
zhang,zhangjm,,,,,,,20220718132104.0,99990,zj,N,9999,0,,N,0^1^2^3,N,N,N,N
zhangjmJG,zhangjm机构,,,,,,,20220927133137.0,99990,zjm,N,9999,0,,N,0^1^2^3,N,N,N,N
zhangjmTest,张建明测试,,,,,,,20220718100900.0,99990,zhangjm,N,9999,0,,N,0^1^2^3,N,N,N,N
zhengli,zhengli,,,,,,,20220818155850.0,99990,zhli,N,9999,0,,N,S^F,Y,Y,N,N
ZJ,ZJ,,,,,,,20220905162040.0,99990,ZJZJ,N,9999,0,,N,S^F,Y,Y,N,N
ZJCF,中金财富-T0,,,,,,,20220729115644.0,99990,ZJCF,N,9999,0,,N,S^F,Y,Y,N,N
ZJCFCS,中金财富测试,,,,,,,20220830112908.0,99990,ZJLT,N,9999,0,,N,S^F,Y,Y,N,N
ZJCS,中金现货,,,,,,,20220823140828.0,99990,ZJCS,N,9999,0,,N,S^F,Y,Y,N,N
zjhd,zjhd,,,,,,,20220902201833.0,99990,zjhd,N,9999,0,,N,S^F,Y,Y,N,N
ZJMT,zjmt,,,,,,,20220731175726.0,99990,ZJMT,N,9999,0,,N,S^F,Y,Y,N,N
ZK000001,ZK000001,,,,,,,20220419182127.0,99990,CESH,N,9999,0,,N,S^F,Y,Y,N,N
ZKA,ZKA机构,,,,,,,20220914113142.0,IMShisdata,CEAA,N,9999,0,,N,0^1^2^3,N,N,N,N
ZKB,ZKB机构,,,,,,,20220914113142.0,IMShisdata,CEBB,N,9999,0,,N,0^1^2^3,N,N,N,N
ZKC,ZKC机构,,,,,,,20220811135051.0,IMShisdata,CECC,N,9999,0,,N,0^1^2^3,N,N,N,N
ZKHTKH,ZK海通客户,,,,,,,20220811135051.0,IMShisdata,ZKHTKH,N,9999,0,,N,0^1^2^3,N,N,N,N
ZKHTZY,ZK海通自营,,,,,,,20220812104707.0,IMShisdata,ZKHTZY,N,9999,0,,N,0^1^2^3,N,N,N,N
ZKZGTD,ZK资管通道,,,,,,,20220812104707.0,IMShisdata,ZKZGTD,N,9999,0,,N,0^1^2^3,N,N,N,N
zqh,zqh,,,,,,,20220421110740.0,99990,root,N,9999,0,,N,S^F,Y,Y,N,N
ZSSH,ZSSH,,,,,,,20220831135907.0,99990,ZSSH,N,9999,0,,N,S^F,Y,Y,N,N
ZSSZ,ZSSZ,,,,,,,20220831143040.0,99990,ZSSZ,N,9999,0,,N,S^F,Y,Y,N,N
ZY,ZY机构,,,,,,,20220419150052.0,99990,ZYZB,N,9999,0,,N,S^F,Y,Y,N,N
zyzc,末端账户,,,,,,,20220812104921.0,99990,zyzc,N,9999,0,,N,S^F,Y,Y,N,N
ZZTT,zztt,,,,,,,20220903192917.0,IMShisdata,zztt,N,9999,0,,N,0^1^2^3,N,N,N,N
