productNum,productId,productName,productFullName,institutionID,productQuota,NAV,productType,openDate,endDate,currencyIdList,IPOCurrencyIdList,exchIdList,productStatus,ReckoningFlag,memo,inputTime,optId,repoInterFlag,setupBegintime,setupEndTime,closeBeginTime,closeEndTime,TradeOrderFlag,MessageOptIdList,isAuto,TradeInstituTionId,PermitFlag,OddAmt,FileOrderFlag,CurrentAsset,APIServiceFlag,instructNoOrderFlag,IOPV,Otherpayables,assetInvestType,reckoningCheckFlag,investType,TAType,investArea,fundWorkType,fundID,groupValuation,acctCheckList,stkCheckList,usableCheckMode,stkValuationMode,NAVCalPrecision,settleNo,CFETSId,defaultProductAcct,defaultPortfolio
200,,A1产品,A1产品,SEA,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155006,99990,0,-1,-1,-1,-1,0,,N,SEA,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
201,,A2产品,A2产品,SEA,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155045,99990,0,-1,-1,-1,-1,0,,N,SEA,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
202,,A3产品,A3产品,SEA,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155131,99990,0,-1,-1,-1,-1,0,,N,SEA,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
203,,A4产品,A4产品,SEA,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155148,99990,0,-1,-1,-1,-1,0,,N,SEA,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
204,,B1产品,B1产品,SEB,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155216,99990,0,-1,-1,-1,-1,0,,N,SEB,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
205,,B2产品,B2产品,SEB,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155227,99990,0,-1,-1,-1,-1,0,,N,SEB,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
206,,B3产品,B3产品,SEB,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155236,99990,0,-1,-1,-1,-1,0,,N,SEB,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
207,,B4产品,B4产品,SEB,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155246,99990,0,-1,-1,-1,-1,0,,N,SEB,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
208,,C1产品,C1产品,SEC,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155311,99990,0,-1,-1,-1,-1,0,,N,SEC,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
209,,C2产品,C2产品,SEC,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155322,99990,0,-1,-1,-1,-1,0,,N,SEC,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
210,,C3产品,C3产品,SEC,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155333,99990,0,-1,-1,-1,-1,0,,N,SEC,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
211,,C4产品,C4产品,SEC,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155341,99990,0,-1,-1,-1,-1,0,,N,SEC,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
212,,D1产品,D1产品,SED,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155409,99990,0,-1,-1,-1,-1,0,,N,SED,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
213,,D2产品,D2产品,SED,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220811155423,99990,0,-1,-1,-1,-1,0,,N,SED,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
214,,0001,0001,test01,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220815110945,99990,0,-1,-1,-1,-1,0,,N,test01,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
215,,0002,0002,test02,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220815111028,99990,0,-1,-1,-1,-1,0,,N,test02,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
216,,0003,0003,test03,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220815111045,99990,0,-1,-1,-1,-1,0,,N,test03,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
217,A08150,081500港股,0815001,DSSA,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220815145521,99990,0,-1,-1,-1,-1,0,,N,DSSA,N,0.0,1,1000000000.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,-1,-1
218,B08150,081501,0815012022,DSSB,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220815145548,99990,0,-1,-1,-1,-1,0,,N,DSSB,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
219,A08151,A08151美股,A08151美股12,DSSA,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220815150809,99990,0,-1,-1,-1,-1,0,,N,DSSA,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
220,MIPRO1,MI产品1号,MI产品1号全称,MI,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220815152626,99990,0,-1,-1,-1,-1,0,,1,MI,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,265,288
221,THPRO1,TH产品1号,TH产品1号全称,TH,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220815154244,99990,0,-1,-1,-1,-1,0,,1,TH,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,266,289
223,H08190,海通现货1,海通现货123,GWHT,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220819095047,99990,0,-1,-1,-1,-1,0,,N,GWHT,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
225,01,A,A,zyzc,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220819132554,99990,0,-1,-1,-1,-1,0,,N,zyzc,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,0,-1
226,,CREDIT531,CREDIT531,FUT,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220820220546,99990,0,-1,-1,-1,-1,0,,N,FUT,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
227,,CREDIT,CREDIT,FUT,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220820221348,99990,0,-1,-1,-1,-1,0,,N,FUT,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
228,1813,zhengli,zhengli,1813,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220822143926,99990,0,-1,-1,-1,-1,0,,1,1813,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,273,296
229,Z08230,中金现货测试,中金现货测试123,ZJCS,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220823141059,99990,0,-1,-1,-1,-1,0,,N,ZJCS,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
230,hl823,hl823,hl823,20228801,8230000.0,-0.0001,1,20220823000000,20230823000000,RMB,RMB,ALL,2,2,,20220823171701,99990,0,-1,-1,-1,-1,0,,N,20228801,N,0.0,1,-823.0,N,N,-0.0001,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
231,0624,wr交易测试产品,wr交易测试产品01,2022,10000.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220829140833,99990,0,-1,-1,-1,-1,0,,1,2022,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,277,301
232,0101,0101,0101,0001,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220824134347,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,278,302
233,CS001,cs产品简称1,cs产品全称1,CS,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220825135653,99990,0,-1,-1,-1,-1,0,,1,CS,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,-1,-1
234,cs002,cs产品简称2,产品全称2,CS,10000.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220824160210,99990,0,-1,-1,-1,-1,0,,1,CS,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,281,306
235,qwe,cs产品简称21,cs产品全称2,CS,10000.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220824170323,99990,0,-1,-1,-1,-1,0,,1,CS,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,282,307
236,CS005,测试5,测试5,CS,0.0,0.0,1,-1,-1,RMB,RMB,,5,1,,20220826140835,99990,0,-1,-1,-1,-1,0,,1,CS,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,289,322
237,cs006,006,006,CS,0.0,0.0,1,-1,-1,RMB,RMB,,5,1,,20220826140903,99990,0,-1,-1,-1,-1,0,,1,CS,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,290,323
238,333,简称,全称,CS,10000.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220826183932,99990,0,-1,-1,-1,-1,0,,1,CS,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,294,327
239,,SMKH4,SMKH4,SMKH,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220827214812,99990,0,-1,-1,-1,-1,0,,N,SMKH,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
240,,ZYCP4,ZYCP4,HTPB,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220827215753,99990,0,-1,-1,-1,-1,0,,N,HTPB,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
241,,SMCP2,SMCP2,SMJG,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220827220550,99990,0,-1,-1,-1,-1,0,,N,SMJG,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
242,,现货交易-lhn,现货交易-lhn,NAN,0.0,1.0,1,-1,-1,RMB,RMB,-1,2,0,,20220829174415,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,0,1.0,0.0,,0,1,98,0,1,,1,ALL,ALL,0,0,4,,,-1,-1
243,,分中心产品,分中心产品,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220829104258,99990,0,-1,-1,-1,-1,0,,N,NAN,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
244,1330,wr交易测试机构02,wr交易测试机构02,2022,10000.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220829140837,99990,0,-1,-1,-1,-1,0,,1,2022,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,302,335
245,1412,wr交易测试产品03,wr交易测试产品03,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220829141229,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,305,339
246,,信用产品,信用产品,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220829174408,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,312,346
247,051108,zj产品资金调整,zj产品资金调整-全称,0001,0.0,1.0,1,-1,-1,RMB,RMB,-1,2,1,,20220830160712,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,0,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,313,-1
248,202208,zll股份调整,zll股份调整,0001,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220829202456,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,317,352
249,1010,wr内存刷新验证,wr内存刷新验证,2022,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220830101035,,0,-1,-1,-1,-1,0,,1,2022,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,321,357
250,,无资产单元,无资产单元,0001,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220830111619,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,-1,358
251,ZJCFCS,中金财富测试简称,中金财富测试全称,ZJCFCS,0.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220830113043,99990,0,-1,-1,-1,-1,0,,N,ZJCFCS,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
252,,testproduct,testproduct,FUT,0.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220830142903,99990,0,-1,-1,-1,-1,0,,N,FUT,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
253,830wl,830交易wl,830交易产品wl,8888,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220830151524,99990,0,-1,-1,-1,-1,0,,1,8888,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,326,362
254,,资金调整,资金调整,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220830152252,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,327,363
255,,内存测试,内存测试,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220830154100,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,328,364
256,102256,华泰联盟,华泰联盟全称,0001,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220830161216,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,1,0.0,N,0,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,330,366
257,,资金股份调整,资金股份调整,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220831102728,99990,0,-1,-1,-1,-1,0,,N,NAN,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
258,,test-1,test-1,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220831105500,99990,0,-1,-1,-1,-1,0,,N,NAN,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
259,,test-2,test-2,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220831105722,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,334,370
260,,资产推内存,资产推内存,NAN,0.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220831111648,99990,0,-1,-1,-1,-1,0,,N,NAN,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
261,,资产推内存1,资产推内存1,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220831111742,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,336,372
262,,CPSQ1,CPSQ1,CPSQ000,10.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220831112056,99990,0,-1,-1,-1,-1,0,,N,CPSQ000,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
263,,CPSQ2,CPSQ2,CPSQ000,10.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220831112744,99990,0,-1,-1,-1,-1,0,,N,CPSQ000,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
264,,CS111101,CS111101,CS,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220831112941,99990,0,-1,-1,-1,-1,0,,1,CS,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,340,377
265,,资产推内存2,资产推内存2,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220831113509,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,341,378
266,,资产推送3,资产推送3,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220831113622,99990,0,-1,-1,-1,-1,0,,N,NAN,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
267,0001,资产推送4,资产推送4,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220831113915,99990,0,-1,-1,-1,-1,0,,N,NAN,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,-1,-1
268,23232,3131313,313131323,NAN,0.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220831115420,99990,0,-1,-1,-1,-1,0,,N,NAN,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
269,hg2llx,hg2llx,hg2llx,1043,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220831130614,99990,0,-1,-1,-1,-1,0,,1,1043,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,345,382
270,,CS222201,CS222201,CS,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220831140438,99990,0,-1,-1,-1,-1,0,,1,CS,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,346,383
271,zssh01,zssh01,zssh01,ZSSH,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220831140844,99990,0,-1,-1,-1,-1,0,,N,ZSSH,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
272,zszs01,zssz01,zssz01,ZSSZ,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220831143421,99990,0,-1,-1,-1,-1,0,,N,ZSSZ,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
273,2022,20220831产品,20220831产品全称,0001,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220831145730,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,349,386
274,,test-内存,test-内存,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220831154620,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,351,388
275,ceshis,ceshiceshi,ceshiceshi,1043,0.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220831154729,99990,0,-1,-1,-1,-1,0,,N,1043,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
276,,推内存,推内存,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220831160224,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,353,390
277,,资产单元刷新,资产单元刷新,NAN,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220901111727,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,361,398
278,,TEST-刷新,TEST-刷新,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220901111723,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,362,399
279,,中金财富X,中金财富x,BYCS,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220901132347,99990,0,-1,-1,-1,-1,0,,N,BYCS,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,-1,-1
280,,复现内存推送,复现内存推送,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220901134024,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,365,402
281,2291,91wlCTS,91wlCTS,8888,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220901141706,99990,0,-1,-1,-1,-1,0,,1,8888,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,366,403
282,,新test,新test,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220901163537,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,367,404
283,,重新,重新,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220901165237,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,368,405
284,,A300001,A300001,2022,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,2,1,,20220901170524,99990,0,-1,-1,-1,-1,0,,1,2022,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,370,407
285,,刷新-test,刷新-test,NAN,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220901171800,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,374,411
286,,刷新-test22,刷新-test22,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220901191812,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,377,414
287,815,815产品,815产品全称,815,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220901203726,99990,0,-1,-1,-1,-1,0,,1,815,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,378,415
288,,initllx201,initllx201,0,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,2,1,,20220902093652,99990,0,-1,-1,-1,-1,0,,1,0,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,379,416
289,,A111101,A111101,2022,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,2,1,,20220902094859,99990,0,-1,-1,-1,-1,0,,1,2022,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,380,417
290,,NANA0502,NANA0502,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^V^W^Q^G^T,2,1,,20220902100238,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,381,418
291,,刷新内存-1,刷新内存-1,NAN,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220902101701,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,382,419
292,1028,wr费用验证,wr费用验证01,2022,10000.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220902104028,99990,0,-1,-1,-1,-1,0,,1,2022,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,383,420
293,857857,857产品简称,857产品全称,0001,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220902112028,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,384,421
294,G33001,33交易产品,33交易产品,G33,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,1,20220902141743,99990,0,-1,-1,-1,-1,0,,N,G33,0,0.0,0,0.0,N,N,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,423,-1
295,44455,5,5,0001,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220902142557,99990,0,-1,-1,-1,-1,0,,1,0001,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,387,424
296,S09020,S09020123,S09020123123,DSSC,0.0,0.0,1,-1,-1,RMB,RMB,,2,2,,20220902144827,99990,0,-1,-1,-1,-1,0,,N,DSSC,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
