productNum,productAcctNum,PortfolioNum,exchId,regId,offerRegId,regName,currencyId,deskId,F_hedgeFlagList,regStatus,exchProperty,memo,openDate,optId,acctId,thirdSystemId,fixFlag,flag,PortfolioName,prodAcctType,acctPermitList,ownertype,branchCode,regPermitList,grantStkTypeList
279,363,400,1,0680056427,0680056427,0680056427,RMB,6665421,SPEC,0,0,,20220901000000,99990,79197239,2301,2.0,1,中金财富,3,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^R0^U1^U2
280,365,402,0,b20220902,20220902,20220902,RMB,,SPEC,0,0,,20220901134103,99990,20220902,2301,0.0,0,复现内存推送,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
281,366,403,0,22wl,22911407,wlA,RMB,,SPEC,0,0,,20220901140943,99990,A202291,2302,0.0,0,91wlCTS,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
282,367,404,0,232222,232222,455444,RMB,,SPEC,0,0,,20220901163648,99990,5622,2301,0.0,0,新test,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
283,368,405,0,443,443,444,RMB,,SPEC,0,0,,20220901165316,99990,2544,2301,0.0,0,重新,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
284,370,407,0,20221703,20221703,20221703,RMB,,SPEC,0,0,,20220901170524,99990,20221703,2301,0.0,0,A3000010101,0,,,,,ALL
286,377,414,0,36555,25666,232555,RMB,,SPEC,0,0,,20220901191905,99990,98666,2301,0.0,0,刷新-test22,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
286,377,414,1,59888,25666,356666,RMB,,SPEC,0,0,,20220901191905,99990,98666,2301,2.0,0,刷新-test22,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
288,379,416,0,122,122,122,RMB,,SPEC,0,0,,20220902093653,99990,llx2,2301,0.0,0,initllx2010101,0,,,,,ALL
289,380,417,0,0A20220948,0A20220948,0A20220948,RMB,,SPEC,0,0,,20220902094859,99990,20220948,2301,0.0,0,A1111010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0
289,380,417,1,1A20220948,1A20220948,1A20220948,RMB,,SPEC,0,0,,20220902112817,99990,20220948,2301,2.0,0,A1111010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2
290,381,418,0,589999888,589999888,589999888,RMB,,SPEC,0,0,,20220902100238,99990,58585858,2301,0.0,0,NANA05020202,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0
291,382,419,0,5522,25555,36666,RMB,,SPEC,0,0,,20220902101741,99990,298,2301,0.0,0,刷新内存-1,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2
294,386,423,0,33000101,330001011,33沪A股东,RMB,,SPEC,0,0,,20220902151437,99990,330001,2301,0.0,0,33交易产品,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2
294,386,423,1,33000102,330001022,33深A股东,RMB,,SPEC,0,0,,20220902151437,99990,330001,2301,2.0,0,33交易产品,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2
297,389,426,0,36555,256666,哈哈,RMB,,SPEC,0,0,,20220902163254,99990,26333,2301,0.0,0,哈哈,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2
298,390,427,0,2222,336666,256666,RMB,,SPEC,0,0,,20220902164241,99990,25666,2301,0.0,0,新增刷新,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^U1^U2
299,392,429,0,333333,333333,333333,RMB,,SPEC,0,0,,20220902165119,99990,36655,2301,0.0,0,NANA002010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0
300,393,430,0,55455,555,555,RMB,,SPEC,0,0,,20220902165502,99990,78555,2301,0.0,0,正常新增,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
302,395,432,0,initllx01,initllx01,initllx01,RMB,,SPEC,0,0,,20220902170955,99990,initllx01,2301,0.0,0,initllx010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
303,396,433,0,RR444,444,444,RMB,,SPEC,0,0,,20220902180314,99990,455555,2301,0.0,0,SS,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
304,402,439,0,444433,3333,3333,RMB,,SPEC,0,0,,20220902185549,99990,356666,2301,0.0,0,股份,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
304,402,439,1,44444,3333,22222,RMB,,SPEC,0,0,,20220902185549,99990,356666,2301,2.0,0,股份,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
306,404,441,0,initllx2,initllx2,initllx2,RMB,,SPEC,0,0,,20220902185807,99990,initllx2,2301,0.0,0,initllx3030303,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
307,413,450,0,85666666,85666666,85666666,RMB,,SPEC,0,0,,20220902193210,99990,003,2301,0.0,0,NANA003010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
309,416,453,0,0A20222022,0A20222022,0A20222022,RMB,,SPEC,0,0,,20220902194412,99990,20222022,2301,0.0,0,A2222010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
310,418,455,0,006,006,006,RMB,,SPEC,0,0,,20220902195426,99990,006,2301,0.0,0,NANA006010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
311,419,456,0,007,007,007,RMB,,SPEC,0,0,,20220902195556,99990,007,2301,0.0,0,NANA007020202,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
313,421,458,0,365555,855555,666666,RMB,,SPEC,0,0,,20220902200657,99990,98888,2301,0.0,0,修改,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
313,421,458,1,6322555,3255544,3666666,RMB,,SPEC,0,0,,20220902200657,99990,98888,2301,2.0,0,修改,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
314,422,459,0,3333,3333,3333,RMB,,SPEC,0,0,,20220902200856,99990,008,2301,0.0,0,NANA008010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
316,424,461,0,0A20220902,0A20220902,HXZ,RMB,,SPEC,0,0,,20220902000000,99990,000000001163,2302,0.0,1,XHCS,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
316,424,461,1,1A20220902,1A20220902,HXZ,RMB,,SPEC,0,0,,20220902000000,99990,000000001163,2302,2.0,1,XHCS,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
317,426,463,0,2333,333,333,RMB,,SPEC,0,0,,20220902204352,99990,2222111111,2301,0.0,0,重新验证,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
317,427,464,0,2333,333,333,RMB,,SPEC,0,0,,20220902204352,99990,2222111111,2301,0.0,0,36655,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
317,428,465,0,2333,333,333,RMB,,SPEC,0,0,,20220902204352,99990,2222111111,2301,0.0,0,317,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
317,433,470,0,2333,333,333,RMB,,SPEC,0,0,,20220902204352,99990,2222111111,2301,0.0,0,677,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
317,436,473,0,2333,333,333,RMB,,SPEC,0,0,,20220902204352,99990,2222111111,2301,0.0,0,988,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
317,437,474,0,2333,333,333,RMB,,SPEC,0,0,,20220902204352,99990,2222111111,2301,0.0,0,437,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
317,439,476,0,2333,333,333,RMB,,SPEC,0,0,,20220902204352,99990,2222111111,2301,0.0,0,438,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
317,446,483,0,2333,333,333,RMB,,SPEC,0,0,,20220902204352,99990,2222111111,2301,0.0,0,440,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
318,429,466,0,010,010,010,RMB,,SPEC,0,0,,20220902205142,99990,010,2301,0.0,0,NANA010010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
319,447,484,0,101156,101156,沪Atest,RMB,,SPEC,0,0,,20220902220456,99990,zijingufen,2301,0.0,0,资金股份调整,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
319,447,484,1,101157,101157,深Atest,RMB,,SPEC,0,0,,20220902220456,99990,zijingufen,2301,2.0,0,资金股份调整,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
320,448,485,6,12312,12312,12312,RMB,,SPEC,0,0,,20220902220206,99990,1231,2301,0.0,0,init1231010101,2,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
321,449,486,0,1111,1111,1111,RMB,,SPEC,0,0,,20220902220958,99990,1232,2301,0.0,0,NANA212020202,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
322,450,487,0,101159,101159,101159,RMB,,SPEC,0,0,,20220902221536,99990,10114589,2301,0.0,0,gscfxxh050505,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
323,451,488,0,8965741230,8965741230,8965741230,RMB,,SPEC,0,0,,20220902223743,88wl,19852,2301,0.0,0,8855010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
324,452,489,0,89465132,89465132,89465132,RMB,,SPEC,0,0,,20220902224106,99990,458963,2301,0.0,0,gscf4856020202,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
325,453,490,0,na123,na123,na123,RMB,,SPEC,0,0,,20220902224246,99990,na123,2301,0.0,0,NANA123030303,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
326,454,491,0,101159,101159,101159,RMB,,SPEC,0,0,,20220902224603,99990,1011569,2301,0.0,0,qwerzj12040404,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
327,455,492,0,963852,963852,963852,RMB,,SPEC,0,0,,20220902231839,88wl,963852,2301,0.0,0,8899010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
328,456,493,0,894652365,894652365,894652365,RMB,,SPEC,0,0,,20220903002730,99990,zj123456,2301,0.0,0,gscfzj56010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
329,457,494,0,89465236,89465236,89465236,RMB,,SPEC,0,0,,20220903002832,99990,328778323,2301,0.0,0,gscfzj13020202,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
330,458,495,0,556,556,556,RMB,,SPEC,0,0,,20220903124709,99990,556,2301,0.0,0,NANA556030303,3,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
331,460,497,0,3p,3p,3p,RMB,,SPEC,0,0,,20220903130023,99990,3p,2301,0.0,0,3P,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
332,461,498,0,96,96,96,RMB,,SPEC,0,0,,20220903141515,99990,96,2301,0.0,0,NANA96010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
333,462,499,0,95,95,95,RMB,,SPEC,0,0,,20220903141642,99990,95,2301,0.0,0,NANA95020202,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
334,463,500,0,97,97,97,RMB,,SPEC,0,0,,20220903141727,99990,97,2301,0.0,0,NANA97040404,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
335,464,501,0,101147,101147,101147,RMB,,SPEC,0,0,,20220903142709,99990,14758962369,2301,0.0,0,TESSzj12060606,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
336,465,502,0,101148,101148,101148,RMB,,SPEC,0,0,,20220903142826,99990,14758962365,2301,0.0,0,hazczj89111111,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
337,466,503,0,101148,101148,101148,RMB,,SPEC,0,0,,20220903142910,99990,84758962365,2301,0.0,0,hazczjyy141414,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
338,467,504,0,101199,101199,101199,RMB,,SPEC,0,0,,20220903142939,99990,8475896299,2301,0.0,0,hazczj11171717,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
339,468,505,0,101199,101199,101199,RMB,,SPEC,0,0,,20220903143209,99990,8475896210,2301,0.0,0,hazczjab202020,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
340,469,506,0,101199,101199,101199,RMB,,SPEC,0,0,,20220903143639,99990,8475896218,2301,0.0,0,hazczjop232323,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
341,470,507,0,101199,101199,101199,RMB,,SPEC,0,0,,20220903143910,99990,8475896215,2301,0.0,0,hazczjo1252525,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
342,471,508,0,36,36,36,RMB,,SPEC,0,0,,20220903144038,99990,36,2301,0.0,0,NANA36262626,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
346,476,513,0,64,64,64,RMB,,SPEC,0,0,,20220903155347,99990,64,2301,0.0,0,NANA64010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
347,477,514,0,26,26,26,RMB,,SPEC,0,0,,20220903155532,99990,26,2301,0.0,0,NANA26030303,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
348,478,515,0,988,988,988,RMB,,SPEC,0,0,,20220903160538,99990,988,2301,0.0,0,NANA988010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
349,479,516,0,654,654,654,RMB,,SPEC,0,0,,20220903160633,99990,654,2301,0.0,0,NANA654030303,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
350,480,517,0,8208820,8208820,8208820,RMB,,SPEC,0,0,,20220903161135,99990,140222,2301,0.0,0,gscfzty040404,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
351,481,518,0,589,589,589,RMB,,SPEC,0,0,,20220903164853,99990,589,2301,0.0,0,NANA589010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
352,482,519,0,009,009,009,RMB,,SPEC,0,0,,20220903164945,99990,009,2301,0.0,0,NANA009030303,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
353,483,520,0,SH11,SH11,SH11,RMB,,SPEC,0,0,,20220903170623,99990,fll0101,2301,0.0,0,gscffll010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
354,484,521,0,SH2222,SH2222,SH2222,RMB,,SPEC,0,0,,20220903172316,99990,zs001,2301,0.0,0,gscfzs060606,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
355,485,522,0,33333,33333,33333,RMB,,SPEC,0,0,,20220903172733,99990,33333,2301,0.0,0,33333,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
356,486,523,0,963,963,963,RMB,,SPEC,0,0,,20220903173030,99990,963,2301,0.0,0,NANA963070707,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
357,487,524,F,qh001,qh001,qh001,RMB,,SPEC,0,1,,20220903173135,99990,1232131,2301,0.0,0,gscfzll0080808,1,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
358,488,525,0,852,852,852,RMB,,SPEC,0,0,,20220903173435,99990,852,2301,0.0,0,NANA852090909,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
359,489,526,X,121212,121212,121212,RMB,,SPEC,0,2,,20220903173626,99990,1227zll,2301,0.0,0,gscf1227101010,2,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
360,490,527,0,741,741,741,RMB,,SPEC,0,0,,20220903173704,99990,741,2301,0.0,0,NANA741121212,3,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
361,491,528,0,321,321,321,RMB,,SPEC,0,0,,20220903173823,99990,321,2301,0.0,0,NANA321131313,3,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
362,492,529,F,888888,888888,888888,RMB,,SPEC,0,1,,20220903180214,99990,zll01888,2301,0.0,0,gscf888181818,1,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
363,493,530,F,147,147,147,RMB,,SPEC,0,1,,20220903182052,99990,147,2301,0.0,0,NANA147191919,1,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
364,494,531,0,698,698,698,RMB,,SPEC,0,0,,20220903182205,99990,698,2301,0.0,0,NANA698202020,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
365,496,533,0,0067,0067,0067,RMB,,SPEC,0,0,,20220903183045,99990,0067,2301,0.0,0,NANA0067212121,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
366,498,535,F,20221025,20221025,20221025,RMB,,SPEC,0,1,,20220903184156,99990,20221025,2301,0.0,0,gscfwl010101,1,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
367,499,536,F,20221227,20221227,20221227,RMB,,SPEC,0,1,,20220903190648,99990,20221228,2301,0.0,0,gscf2712040404,1,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
368,500,537,0,365,365,365,RMB,,SPEC,0,0,,20220903191107,99990,365,2301,0.0,0,NANA365050505,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
369,501,538,S,999900,999900,999900,RMB,,SPEC,0,1,,20220903191246,99990,9999000,2301,0.0,0,gscf369070707,1,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
370,502,539,X,886,886,886,RMB,,SPEC,0,2,,20220903191417,99990,886,2301,0.0,0,gscf886080808,2,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
371,503,540,0,692,692,692,RMB,,SPEC,0,0,,20220903191523,99990,692,2301,0.0,0,NANA692090909,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
372,504,541,0,953,953,953,RMB,,SPEC,0,0,,20220903191653,99990,953,2301,0.0,0,NANA953101010,3,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
373,505,542,0,695,695,695,RMB,,SPEC,0,0,,20220903191855,99990,695,2301,0.0,0,NANA695111111,3,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
374,506,543,0,768,768,768,RMB,,SPEC,0,0,,20220903194030,99990,768,2301,0.0,0,NANA768010101,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
375,507,544,0,953,953,953,RMB,,SPEC,0,0,,20220903194127,99990,95389,2301,0.0,0,NANA208040404,0,,,,,A0^A1^A2^A3^A4^A5^A6^A8^A9^C0^C1^D0^D1^D2^D5^D7^U1^U2^F1^E1^E3^F2^M0^R0^N0^N1
376,508,545,0,sblkaifa,sblkaifa,sblkaifa,RMB,,SPEC,0,0,,20220905000000,99990,sblkaifa,2401,0.0,1,sbl开发测试1,0,,,,,A0^A1^A2^A3^A4^A5^A6^C0^C1^D1^D2^D5^D7^E1^E3^F1^F2^M0^N0^N1^R0^U1^U2
